id,rank,name,gender,country,region,age,weight,height,QFOneScore,QFOneRank,QFTwoScore,QFTwoRank,QFThreeScore,QFThreeRank,QFFourScore,QFFourRank,QFFiveScore,QFFiveRank
487845,206,Vicente Azua Jr,M,United States,North America,30,190 lb,69 in,8:34,322,9:13,449,15:30,766,983 lbs,431,3:14,352
233855,207,João Ferreira,M,Portugal,Europe,27,85 kg,171 cm,8:36,329,8:22,156,15:25,709,937 lbs,878,3:07,252
1827157,208,Mats Cibis,M,Germany,Europe,26,87 kg,176 cm,6:59,47,8:44,267,14:40,303,933 lbs,943,3:36,785
1286931,209,Dan Tai,M,United Kingdom,Europe,26,87 kg,172 cm,7:49,153,8:31,191,16:38,1802,1025 lbs,167,2:45,36
44890,210,Evan Morris,M,Australia,Oceania,29,,,8:19,275,8:08,112,16:17,1457,1012 lbs,229,3:12,322
47746,211,Max Olivestrand,M,Sweden,Europe,33,,,7:38,125,8:53,328,16:07,1285,995 lbs,355,3:12,322
771889,212,Rees Machell,M,Australia,Oceania,24,82 kg,174 cm,8:15,254,8:44,267,15:05,513,937 lbs,878,3:22,506
1529807,213,Travon Benton,M,United States,North America,26,,,9:50,845,10:41,1189,14:13,149,1037 lbs,122,2:55,114
470028,214,Joe Pierro,M,United States,North America,25,190 lb,67 in,9:14,557,9:59,804,15:30,766,1048 lbs,74,3:05,223
693638,215,Hugo Sousa,M,Portugal,Europe,23,82 kg,171 cm,9:52,861,8:14,127,14:07,117,926 lbs,1027,3:10,293
1659466,216,Joey Denison,M,United States,North America,27,,,9:43,795,10:37,1161,14:43,333,1040 lbs,110,2:43,27
113791,217,Tucker McLemore,M,United States,North America,29,188 lb,70 in,8:17,266,10:07,872,14:16,160,944 lbs,809,3:12,322
468873,218,Josh Workman,M,United States,North America,24,170 lb,67 in,7:18,77,10:06,867,15:46,973,1011 lbs,240,3:09,277
265833,219,Kyle Bernier,M,United States,North America,29,205 lb,70 in,8:43,362,10:00,812,14:26,208,949 lbs,758,3:11,307
529821,220,Maximiliano Arigossi,M,Argentina,South America,29,85 kg,171 cm,9:00,468,10:32,1104,15:08,541,1001 lbs,305,2:44,30
104692,221,Anthony Vorachak,M,United States,North America,33,185 lb,69 in,8:31,314,9:30,577,14:50,396,972 lbs,524,3:29,639
684745,222,Logan Ewing,M,United States,North America,21,205 lb,71 in,8:52,424,8:29,180,14:35,264,911 lbs,1293,3:10,293
454496,223,Marius Tinglum Pettersen,M,Norway,Europe,28,91 kg,185 cm,8:47,391,8:34,209,14:09,130,917 lbs,1190,3:24,545
505544,224,Hal Fisher,M,United States,North America,25,193 lb,69 in,8:42,355,11:10,1503,14:52,409,1035 lbs,134,2:49,65
164978,225,Guilherme Domingues,M,Brazil,South America,32,210 lb,185 cm,7:29,104,9:57,788,15:35,825,977 lbs,486,3:08,265
258151,226,Jake Douglas,M,Australia,Oceania,31,202 lb,172 cm,8:50,408,8:00,94,16:45,1914,1100 lbs,17,2:46,38
2015867,226,Txete Garriga Baltrons,M,Spain,Europe,25,,,9:06,503,9:27,553,14:38,290,947 lbs,773,3:14,352
465263,228,Jonas Zistler,M,Germany,Europe,30,86 kg,176 cm,9:18,593,8:15,131,15:31,781,953 lbs,705,3:08,265
1515387,229,Darren Zurnamer,M,South Africa,Africa,21,79 kg,173 cm,7:51,162,8:20,146,13:40,45,875 lbs,1972,3:00,163
916348,230,Rafael Sancen,M,Mexico,North America,27,190 lb,72 in,9:22,629,8:34,209,14:50,396,980 lbs,455,3:37,810
470597,231,Fellonneau Romain,M,France,Europe,25,76 kg,168 cm,8:34,322,8:35,214,14:09,130,918 lbs,1181,3:31,678
1145631,232,Robert Yates,M,United States,North America,22,198 lb,71 in,9:45,818,8:50,308,15:39,876,982 lbs,438,2:52,92
686110,233,Gabi Castro,M,Spain,Europe,21,75 kg,180 cm,7:44,139,8:28,178,16:08,1302,961 lbs,623,3:10,293
225315,234,Augustin Viličnik,M,Croatia,Europe,32,87 kg,180 cm,9:37,758,8:36,218,14:41,313,959 lbs,645,3:28,618
463008,235,Boris Judin,M,Serbia,Europe,32,95 kg,188 cm,10:02,951,9:02,390,15:50,1034,1047 lbs,77,2:53,101
1231733,236,Joao Pedro Barcelos,M,Brazil,South America,21,88 kg,177 cm,8:53,430,9:36,620,16:05,1261,1033 lbs,140,2:54,110
405680,237,Harrison Bell,M,United Kingdom,Europe,30,95 kg,180 cm,8:41,349,9:48,710,14:37,282,960 lbs,633,3:26,592
1309344,238,Jaison Longearet,M,France,Europe,27,,,6:40,21,9:18,488,14:23,198,906 lbs,1378,3:21,491
210182,239,Stephen Neer,M,United States,North America,29,185 lb,68 in,9:10,526,10:37,1161,14:48,376,1010 lbs,246,3:10,293
821842,240,Ben Davidson,M,United States,North America,25,195 lb,70 in,8:35,328,8:45,275,15:19,655,926 lbs,1027,3:12,322
252488,241,Stefano Di Francesco,M,Italy,Europe,28,79 kg,172 cm,9:53,870,8:10,119,15:58,1151,1010 lbs,246,3:05,223
449514,241,Mike McDonald,M,United States,North America,31,195 lb,72 in,8:57,448,10:39,1175,14:55,440,985 lbs,416,2:57,130
891741,243,David Trabulo,M,Portugal,Europe,25,89 kg,181 cm,9:02,482,7:55,79,15:44,941,972 lbs,524,3:26,592
22729,244,Jonas Mueller,M,Switzerland,Europe,31,78 kg,170 cm,6:55,39,7:54,75,14:21,188,896 lbs,1553,3:35,765
430771,245,Jeremy Reijnders,M,Netherlands,Europe,27,88 kg,179 cm,8:46,387,8:27,175,15:59,1168,976 lbs,493,3:17,407
115327,246,Oscar Tyrberg,M,Sweden,Europe,24,87 kg,182 cm,8:42,355,9:30,577,15:50,1034,989 lbs,392,3:09,277
481081,247,Gunnar Regan,M,United States,North America,27,205 lb,70 in,9:51,855,8:37,223,14:49,387,978 lbs,474,3:32,701
1393065,248,Kosta Ilic,M,Australia,Oceania,31,58 kg,166 cm,9:09,521,10:29,1075,15:11,575,998 lbs,335,2:58,142
356236,249,Stewart Jones,M,United States,North America,22,147 lb,510 in,10:15,1027,9:58,795,14:56,450,1033 lbs,140,3:06,240
2072535,250,Lucas Arce,M,Argentina,South America,25,,,8:55,437,8:45,275,14:46,358,942 lbs,818,3:36,785
289710,251,Mitch McClune,M,United States,North America,32,175 lb,68 in,7:54,176,9:05,402,16:14,1405,1007 lbs,266,3:19,442
91379,252,Jordy Gremillion,M,United States,North America,31,,,8:12,245,8:46,285,16:08,1302,1015 lbs,209,3:30,660
1509853,253,Igor Lino,M,Brazil,South America,25,,,8:58,454,9:39,638,16:09,1322,1009 lbs,255,2:46,38
957270,254,Emilio Rossini,M,Italy,Europe,25,,,9:08,516,8:07,109,14:54,425,924 lbs,1094,3:25,564
503184,255,Joel Molinia,M,Australia,Oceania,22,85 kg,178 cm,8:17,266,8:13,125,14:17,168,882 lbs,1816,3:13,341
1597619,256,Peter Ellis,M,Australia,Oceania,20,,,8:43,362,7:38,46,14:43,333,896 lbs,1553,3:18,426
242397,257,Owen Roberts,M,United Kingdom,Europe,31,93 kg,178 cm,9:13,546,8:56,343,15:13,590,953 lbs,705,3:24,545
864174,258,Kyle Baughman,M,United States,North America,29,220 lb,74 in,9:17,584,10:38,1169,15:18,643,1038 lbs,117,3:05,223
1807592,259,Sam Robinson,M,United Kingdom,Europe,29,90 kg,72 in,9:33,718,8:41,248,14:32,244,933 lbs,943,3:26,592
1772337,260,Drake Lewis,M,United States,North America,23,195 lb,70 in,8:46,387,10:21,991,15:42,921,1018 lbs,195,3:07,252
729846,261,Hayden Bock,M,United States,North America,30,190 lb,71 in,9:00,468,10:08,878,14:33,248,950 lbs,730,3:19,442
1093428,262,Stefano Zucchiatti,M,Italy,Europe,19,87 kg,183 cm,9:32,708,10:05,856,13:52,65,956 lbs,670,3:20,468
689299,263,Manuel Dobón,M,Spain,Europe,21,79 kg,178 cm,7:49,153,8:53,328,14:23,198,906 lbs,1378,3:33,716
144996,263,Hudson Fricke,M,United States,North America,33,205 lb,73 in,8:32,318,9:30,577,15:58,1151,971 lbs,531,3:03,196
978266,265,Parker Foster,M,United States,North America,24,170 lb,68 in,9:34,733,7:40,51,15:45,954,971 lbs,531,3:22,506
1233518,266,Anestis Artemis,M,Greece,Europe,22,,,7:56,184,9:11,437,15:58,1151,999 lbs,328,3:31,678
1295828,267,Javier Heredia Noguerol,M,Spain,Europe,32,80 kg,,8:03,210,8:45,275,16:17,1457,987 lbs,401,3:19,442
912894,268,Niccolò Colli,M,Italy,Europe,21,70 kg,172 cm,9:59,932,6:59,4,13:12,2,894 lbs,1598,3:07,252
348805,269,Will Bennett,M,United States,North America,28,195 lb,70 in,8:29,305,8:50,308,16:37,1788,1000 lbs,313,2:50,75
190466,270,Marcel Lamée,M,Germany,Europe,34,96 kg,184 cm,7:49,153,9:58,795,15:53,1079,977 lbs,486,3:09,277
1978208,271,Victor Hoffer,M,France,Europe,19,77 kg,179 cm,7:19,80,6:47,1,14:39,299,882 lbs,1816,3:27,605
1020438,272,Skyler Ocetnik,M,United States,North America,30,200 lb,70 in,7:47,150,10:09,892,16:14,1405,1023 lbs,173,3:02,190
233175,273,Lago Guiraldes,M,Argentina,South America,24,90 kg,186 cm,9:26,660,9:16,469,13:30,26,928 lbs,1002,3:30,660
433736,274,Thainã Toma,M,Brazil,South America,32,72 kg,166 cm,7:50,161,7:35,40,15:18,643,893 lbs,1608,3:15,367
1552764,275,Geronimo Beaudean,M,Argentina,South America,21,,,9:09,521,9:52,741,15:40,890,1007 lbs,266,3:17,407
1364707,276,Brandon Hornback,M,United States,North America,26,195 lb,70 in,9:27,667,9:12,442,15:45,954,970 lbs,541,3:06,240
234630,277,Keanu Redongo,M,United States,North America,26,175 lb,67 in,7:45,142,8:02,99,16:10,1337,932 lbs,957,3:13,341
1176367,278,Isacco Martufi,M,Italy,Europe,25,86 kg,179 cm,10:56,1425,8:31,191,14:50,396,975 lbs,500,3:15,367
1739087,279,Antonios Makaronas,M,Greece,Europe,25,87 kg,177 cm,9:27,667,9:12,442,16:36,1767,1120 lbs,8,2:37,11
383586,280,Evander Harewood,M,United Kingdom,Europe,29,225 lb,173 cm,8:00,204,8:39,236,16:54,2069,1036 lbs,128,3:08,265
55226,281,Irving Hernandez,M,Mexico,North America,34,155 lb,60 in,8:15,254,9:17,480,15:35,825,1000 lbs,313,3:49,1058
799012,282,Pedro Martins,M,Brazil,South America,32,,,7:14,70,9:45,687,14:53,417,913 lbs,1270,3:21,491
442211,283,Ash Roozendaal,M,New Zealand,Oceania,25,83 kg,175 cm,7:32,113,9:13,449,16:12,1364,1005 lbs,274,3:34,737
669210,284,Anthony Martorano,M,United States,North America,23,,,10:01,943,8:59,366,14:40,303,951 lbs,720,3:28,618
1549020,285,Jeremiah Bailey,M,United States,North America,26,205 lb,70 in,10:14,1019,10:01,820,15:10,562,1020 lbs,185,3:15,367
635373,286,Thomas Wilson,M,United Kingdom,Europe,31,94 kg,72 in,9:11,530,9:18,488,16:10,1337,970 lbs,541,2:49,65
686673,287,Martin Kruzlic,M,Slovakia,Europe,26,100 kg,186 cm,8:06,222,10:38,1169,16:00,1185,1034 lbs,137,3:07,252
924517,288,Marco Alejandro,M,United States,North America,29,200 lb,,8:49,401,9:21,508,15:22,679,925 lbs,1056,3:12,322
263253,289,Sam Parkin,M,United Kingdom,Europe,30,188 lb,178 cm,7:59,197,9:10,430,15:58,1151,954 lbs,699,3:21,491
418387,290,Juan Manuel Seitun,M,Uruguay,South America,28,92 kg,179 cm,8:14,251,10:25,1028,15:41,907,994 lbs,367,3:18,426
209828,290,Kyle Cant,M,Canada,North America,33,175 lb,68 in,11:13,1604,8:48,296,14:53,417,990 lbs,385,3:09,277
1191155,292,La Robina Michele,M,Italy,Europe,31,,,9:23,639,8:23,162,16:01,1195,975 lbs,500,3:21,491
1013732,293,Vitaliy Stepanov,M,,Asia,32,,,9:13,546,10:19,978,15:35,825,1014 lbs,218,3:18,426
947291,294,Austin Hatfield,M,United States,North America,22,195 lb,66 in,6:58,45,8:32,198,17:14,2428,1035 lbs,134,3:03,196
286691,295,Joshua Wichtrup,M,Germany,Europe,30,86 kg,183 cm,9:05,500,9:46,695,15:38,862,987 lbs,401,3:24,545
121206,296,Zach DeCarlo,M,United States,North America,25,192 lb,70 in,9:24,646,10:02,828,14:46,358,973 lbs,517,3:30,660
830330,297,Justin Thomsen,M,United States,North America,31,204 lb,68 in,9:26,660,8:49,300,16:08,1302,980 lbs,455,3:10,293
613604,298,Jacob Marlow,M,United States,North America,21,197 lb,69 in,10:33,1183,8:11,121,16:12,1364,1035 lbs,134,3:04,213
7285,299,Rob Forte,M,Australia,Oceania,35,89 kg,174 cm,7:59,197,9:15,461,14:07,117,889 lbs,1696,3:24,545
1252652,300,Marc Cloquell,M,Spain,Europe,24,,,8:31,314,9:44,676,15:24,694,926 lbs,1027,3:11,307
1481571,301,Gintas Petrikas,M,Lithuania,Europe,36,93 kg,182 cm,9:11,530,9:59,804,13:55,74,955 lbs,682,3:44,949
899136,302,Jordan Lundin,M,United States,North America,28,185 lb,70 in,8:32,318,10:49,1278,13:55,74,944 lbs,809,3:25,564
195273,303,Justin Dewing,M,United States,North America,30,190 lb,71 in,11:37,1826,9:33,596,14:57,452,1037 lbs,122,2:49,65
467345,304,Vitor Caetano,M,Brazil,South America,23,86 kg,171 cm,7:28,101,9:43,666,16:33,1713,1022 lbs,176,3:17,407
912297,305,Nicolás Canil,M,Uruguay,South America,25,,,9:14,557,8:40,242,15:28,746,932 lbs,957,3:25,564
661032,306,Clint Kohl,M,France,Europe,33,88 kg,178 cm,8:07,228,8:32,198,15:46,973,897 lbs,1537,2:59,150
398295,307,Josh Padgett,M,United States,North America,30,190 lb,71 in,9:21,619,9:13,449,15:53,1079,978 lbs,474,3:20,468
1371871,308,Esteban Ospina,M,Colombia,South America,21,175 lb,178 cm,9:30,691,8:04,102,14:11,140,881 lbs,1855,3:11,307
433886,309,Seokbeom Kim,M,"Korea, Republic of",Asia,29,175 lb,174 cm,8:59,461,8:46,285,15:33,806,948 lbs,761,3:36,785
649312,310,James Lewis,M,United States,North America,26,85 kg,176 cm,9:36,749,10:41,1189,15:26,725,1010 lbs,246,3:02,190
313012,311,Josh Hardin,M,United States,North America,27,195 lb,71 in,10:23,1085,9:39,638,14:53,417,976 lbs,493,3:20,468
333970,312,Andrea Ferrero,M,Italy,Europe,33,90 kg,180 cm,10:38,1230,9:43,666,15:25,709,998 lbs,335,3:00,163
996106,313,Sarin Suvanasai,M,United States,North America,23,190 lb,71 in,8:11,241,11:35,1761,15:30,766,1012 lbs,229,2:55,114
664593,314,Josh Mattes,M,United States,North America,30,220 lb,74 in,9:13,546,11:28,1699,15:22,679,1096 lbs,19,3:01,177
38209,315,Lucas Parker,M,Canada,North America,32,190 lb,68 in,8:44,372,8:51,317,16:54,2069,1036 lbs,128,3:06,240
229227,315,Iakov filimonov,M,,Asia,34,82 kg,171 cm,8:44,372,9:00,376,15:53,1079,992 lbs,375,3:43,924
486319,317,Tyler Watkins,M,United States,North America,29,235 lb,73 in,9:06,503,11:49,1932,15:15,612,1055 lbs,63,2:41,19
1351563,317,Federico Marra,M,Italy,Europe,28,84 kg,175 cm,9:33,718,10:08,878,15:13,590,951 lbs,720,3:05,223
267027,319,Dre Strohm,M,United States,North America,28,190 lb,69 in,9:34,733,7:57,84,14:10,134,891 lbs,1638,3:24,545
99512,320,Julian Serna,M,Colombia,South America,38,195 lb,71 in,8:34,322,11:28,1699,15:04,507,985 lbs,416,3:03,196
1134723,321,Sergio Briceno,M,United States,North America,27,205 lb,511 cm,9:22,629,10:02,828,15:30,766,965 lbs,585,3:13,341
166190,322,Aleksandr Plyushkin,M,,Asia,31,88 kg,174 cm,9:52,861,8:22,156,16:30,1663,1045 lbs,86,3:16,386
167749,323,Rok Dernikovic,M,Slovenia,Europe,30,81 kg,171 cm,9:17,584,9:24,526,16:28,1623,1021 lbs,180,3:06,240
2109482,324,Tobias Fox,M,Germany,Europe,28,,,9:45,818,8:36,218,16:25,1573,1021 lbs,180,3:15,367
1647549,325,Lukas Grouleff,M,Denmark,Europe,24,,,6:32,17,8:45,275,13:41,47,847 lbs,2586,3:06,240
1241532,326,Adam Dycus,M,United States,North America,26,195 lb,70 in,9:35,739,9:09,424,15:07,530,931 lbs,967,3:22,506
825845,327,Derek Abdelnour,M,United States,North America,31,165 lb,67 in,7:27,97,11:18,1584,13:57,80,950 lbs,730,3:31,678
275390,328,Christoph Koerner,M,Austria,Europe,34,90 kg,181 cm,6:56,41,8:45,275,16:02,1207,950 lbs,730,3:43,924
251261,329,Dillon Youngman,M,United States,North America,28,195 lb,70 in,9:29,681,9:13,449,16:18,1477,996 lbs,350,3:05,223
831559,330,Andrey Fedotov,M,,Asia,28,81 kg,164 cm,9:22,629,9:29,569,15:44,941,961 lbs,623,3:18,426
706265,331,Liam Ford,M,Australia,Oceania,24,86 kg,183 cm,10:14,1019,10:35,1147,15:38,862,1038 lbs,117,2:47,46
132987,332,Nick Roberts,M,United States,North America,35,190 lb,72 in,7:39,127,11:41,1827,14:36,274,986 lbs,409,3:25,564
14325,333,Mitchell Sanchez,M,United States,North America,31,,,9:23,639,9:30,577,14:45,350,924 lbs,1094,3:24,545
243679,333,Raphael Durand,M,United States,North America,31,,69 in,9:13,546,9:52,741,14:48,376,951 lbs,720,3:38,822
219057,335,Manfredi Ottavi,M,Italy,Europe,28,89 kg,180 cm,9:28,672,8:29,180,14:44,341,924 lbs,1094,3:43,924
1762608,336,Morteza Sedaghat,M,Iran,Asia,27,89 kg,172 cm,7:55,180,9:16,469,17:17,2484,1056 lbs,61,2:41,19
1294524,337,Gaudreau Nicolas,M,Canada,North America,25,,,7:41,130,8:44,267,15:50,1034,931 lbs,967,3:38,822
794326,338,Mitch Clarke,M,New Zealand,Oceania,31,94 kg,183 cm,10:18,1048,10:02,828,14:54,425,1007 lbs,266,3:31,678
332930,339,Marcis Mucenieks,M,Latvia,Europe,30,93 kg,190 cm,10:25,1103,10:12,914,14:54,425,998 lbs,335,3:21,491
182502,340,Fabio Dechichi,M,Brazil,South America,32,176 lb,176 cm,8:44,372,8:14,127,15:33,806,922 lbs,1120,3:40,855
11446,341,Dominick Maurici,M,United States,North America,33,180 lb,67 in,8:37,333,10:10,898,15:22,679,956 lbs,670,3:32,701
461950,342,Eren Kim,M,"Korea, Republic of",Asia,29,165 lb,168 cm,9:18,593,10:18,965,16:09,1322,1052 lbs,68,3:13,341
707122,343,Derek Adams,M,Costa Rica,North America,26,73 kg,167 cm,7:12,67,8:01,96,16:11,1348,922 lbs,1120,3:30,660
452750,344,Alejandro Ocana Garcia,M,Spain,Europe,30,85 kg,179 cm,8:36,329,9:13,449,14:28,216,880 lbs,1874,3:18,426
1259757,345,Jorge Andre Carvalho Correia,M,Portugal,Europe,31,80 kg,,9:53,870,8:03,100,13:42,50,893 lbs,1608,3:31,678
1009666,346,Nicholas Azorr,M,United States,North America,25,,,7:17,74,10:02,828,16:04,1242,964 lbs,600,3:25,564
241534,347,Asier Sanchez,M,Spain,Europe,27,180 lb,180 cm,8:56,439,9:12,442,14:59,469,916 lbs,1201,3:35,765
700912,348,William Farquharson,M,United States,North America,24,179 lb,70 in,10:38,1230,9:09,424,14:57,452,975 lbs,500,3:33,716
470202,349,Kieren Power,M,Australia,Oceania,29,94 kg,184 cm,9:03,490,8:52,323,15:41,907,931 lbs,967,3:29,639
1357453,350,Brandon Foor,M,United States,North America,29,183 lb,,8:24,293,8:43,259,17:26,2627,1048 lbs,74,2:50,75
1598590,351,Caleb Sokolowski,M,United States,North America,24,190 lb,69 in,9:07,509,8:54,334,14:45,350,887 lbs,1729,3:17,407
877922,352,Tomas Sarmiento,M,Argentina,South America,20,85 kg,170 cm,8:10,236,9:17,480,16:21,1521,970 lbs,541,3:25,564
1188607,353,Bruno Grigoleto,M,Brazil,South America,30,,,7:53,169,10:33,1119,16:31,1677,1014 lbs,218,3:00,163
321128,354,Tyler Cooke,M,United States,North America,33,185 lb,66 in,9:29,681,8:32,198,15:45,954,956 lbs,670,3:39,844
117785,355,Owen Bernstein,M,United States,North America,26,200 lb,70 in,11:50,1978,10:08,878,14:46,358,1066 lbs,45,2:52,92
1342749,356,Luiz Henrique Alves Moreira,M,Brazil,South America,19,,,9:02,482,8:59,366,17:00,2182,1021 lbs,180,2:58,142
489763,357,Ivan Gaitan,M,Argentina,South America,32,73 kg,165 cm,8:15,254,8:44,267,15:29,756,926 lbs,1027,3:49,1058
270353,358,Jake Frye,M,United States,North America,32,185 lb,71 in,8:51,418,11:09,1493,15:16,621,945 lbs,789,2:47,46
120439,359,Kevin Winkens,M,Germany,Europe,32,83 kg,175 cm,7:57,190,8:55,338,15:13,590,925 lbs,1056,3:54,1194
226472,360,Billy Pullen,M,South Africa,Africa,30,87 kg,178 cm,8:18,272,7:58,90,16:45,1914,963 lbs,608,3:22,506
898088,360,Matt Gilpin,M,Australia,Oceania,26,85 kg,178 cm,8:08,231,9:08,417,15:40,890,899 lbs,1511,3:13,341
664699,362,Andrew Lizotte,M,United States,North America,32,,,9:20,609,8:04,102,15:36,838,908 lbs,1357,3:22,506
1238626,363,Maximilian Krieg,M,United States,North America,27,200 lb,70 in,10:51,1375,9:11,437,15:16,621,978 lbs,474,3:22,506
1954095,364,Troy Clay,M,United States,North America,24,186 lb,69 in,9:49,839,8:15,131,16:13,1385,960 lbs,633,3:18,426
770455,365,Cade Johnson,M,United States,North America,21,193 lb,70 in,9:16,574,10:04,850,16:20,1506,978 lbs,474,2:39,14
296529,366,Achilleas Pantazis,M,Cyprus,Europe,31,200 lb,174 cm,10:14,1019,9:33,596,15:38,862,942 lbs,818,2:57,130
914153,367,Artyom Matsak,M,Kazakhstan,Asia,28,89 kg,178 cm,8:52,424,9:40,644,16:02,1207,985 lbs,416,3:34,737
976261,368,Daniel Kuc,M,United States,North America,19,175 lb,72 in,10:27,1132,10:22,996,15:11,575,971 lbs,531,3:03,196
1312584,369,Harry Lightfoot,M,United Kingdom,Europe,23,90 kg,,9:21,619,8:38,230,17:01,2194,1009 lbs,255,2:58,142
558659,370,Jimmy Woodard,M,United States,North America,35,218 lb,73 in,9:14,557,10:00,812,16:50,2006,1073 lbs,39,2:44,30
1448904,371,Beka Kvernadze,M,Georgia,Europe,26,95 kg,188 cm,8:45,382,8:58,357,15:14,603,915 lbs,1216,3:42,897
283866,372,Pablo Chalfun,M,Brazil,South America,29,88 kg,173 cm,6:49,33,10:04,850,16:56,2103,1012 lbs,229,3:07,252
894752,372,David Ruckman,M,United States,North America,27,195 lb,74 in,9:54,878,10:26,1040,14:11,140,931 lbs,967,3:19,442
2119105,374,Nicholas Reid,M,United States,North America,27,200 lb,70 in,8:42,355,8:43,259,16:19,1488,981 lbs,442,3:43,924
672425,375,Arthur Semenov,M,,Asia,29,97 kg,187 cm,10:20,1061,9:25,535,15:28,746,970 lbs,541,3:28,618
909444,376,Igor Duarte,M,Brazil,South America,27,80 kg,172 cm,7:36,118,9:39,638,15:39,876,903 lbs,1439,3:19,442
901342,377,Jim Neill,M,Ireland,Europe,32,86 kg,70 in,9:35,739,8:54,334,15:36,838,968 lbs,564,3:49,1058
269229,378,Angelo Brussich,M,United States,North America,31,195 lb,69 in,9:20,609,10:26,1040,16:17,1457,1008 lbs,258,3:01,177
544958,379,Stefano Migliorini,M,Italy,Europe,33,84 kg,173 cm,8:40,344,8:20,146,14:02,97,882 lbs,1816,3:52,1139
681413,380,Jason Ray,M,United States,North America,27,185 lb,69 in,9:21,619,11:09,1493,15:55,1108,1088 lbs,26,3:11,307
654041,381,Holger Schwartz,M,United States,North America,28,96 kg,190 cm,8:58,454,10:55,1329,15:42,921,981 lbs,442,3:18,426
688055,382,Anthony Gnoato,M,Canada,North America,24,170 lb,66 in,10:01,943,8:22,156,15:59,1168,936 lbs,900,3:17,407
970022,383,Odo Federolf,M,Germany,Europe,26,90 kg,180 cm,9:56,895,9:42,658,14:53,417,902 lbs,1447,3:00,163
1172115,384,Luke Cuneo,M,United States,North America,27,170 lb,66 in,8:15,254,7:57,84,16:13,1385,941 lbs,830,3:48,1037
1164022,385,Zac Thomas,M,Australia,Oceania,20,88 kg,182 cm,8:51,418,9:20,499,14:16,160,858 lbs,2345,3:01,177
814151,386,Luiz Bombacini,M,Brazil,South America,32,,,9:28,672,7:53,70,15:29,756,924 lbs,1094,3:47,1016
1212247,387,Sander van Roekel,M,Netherlands,Europe,25,84 kg,179 cm,9:15,567,9:38,631,15:27,738,911 lbs,1293,3:16,386
1758346,388,Brandon Jowers,M,United States,North America,29,184 lb,71 in,8:44,372,11:21,1623,16:15,1425,1044 lbs,96,2:53,101
289373,389,Mitchell Case,M,Australia,Oceania,25,90 kg,179 cm,10:20,1061,10:03,842,15:34,812,942 lbs,818,2:53,101
2008216,390,Robert Roles appelquist,M,Sweden,Europe,27,90 kg,180 cm,9:04,494,10:02,828,15:08,541,921 lbs,1134,3:29,639
431440,391,Milosz Staworzynski,M,Poland,Europe,34,88 kg,179 cm,9:22,629,9:32,591,15:36,838,908 lbs,1357,3:05,223
448665,392,Diego Jimenez,M,Spain,Europe,35,85 kg,172 cm,9:35,739,9:40,644,15:13,590,922 lbs,1120,3:25,564
900784,393,Johnie Charles,M,United States,North America,26,183 lb,67 in,7:54,176,9:40,644,15:32,794,909 lbs,1343,3:33,716
1531454,393,Cooper Besougloff,M,United States,North America,26,,,8:33,321,9:16,469,15:16,621,932 lbs,957,3:58,1305
